dominant_seller,order_count,total_gmv,seller_state,mean_freight,mean_review,low_review_rate,eligible_deliveries,late_delivery_rate,mean_delay_days,late_rate_pct,low_review_rate_pct,statistically_reliable
0015a82c2db000af6aaaf3ae2ecb0532,3,2748.06,SP,21.02,3.6666666666666665,0.3333333333333333,3,0.0,-15.589999999999998,0.0,33.33333333333333,False
001cca7ae9ae17fb1caed9dfb1094831,200,34020.15,ES,44.2861,3.984771573604061,0.16,195,0.06666666666666665,-12.226102564102565,6.666666666666665,16.0,True
001e6ad469a905060d959994f1b41e4f,1,267.94,RJ,17.94,1.0,1.0,0,,,,100.0,False
002100f778ceb8431b7a1020ff7ab48f,49,1943.44,SP,15.647755102040817,3.938775510204082,0.14285714285714285,48,0.1875,-7.101875,18.75,14.285714285714285,True
003554e2dce176b5555353e4f3555ac8,1,139.38,GO,19.38,5.0,0.0,1,0.0,-26.07,0.0,0.0,False
004c9cd9d87a3c30c522c48c4fc07416,158,23367.54,SP,22.499556962025316,4.129032258064516,0.13291139240506328,156,0.08333333333333337,-11.062948717948718,8.333333333333337,13.291139240506327,True
00720abe85ba0859807595bbf045a33b,13,1372.43,SP,24.54076923076923,3.6153846153846154,0.23076923076923078,13,0.15384615384615385,-7.076153846153847,15.384615384615385,23.076923076923077,False
00ab3eff1b5192e5f1a63bcecfee11c8,1,110.08,SP,12.08,5.0,0.0,1,0.0,-9.46,0.0,0.0,False
00d8b143d12632bad99c0ad66ad52825,1,137.1,MG,51.1,5.0,0.0,1,0.0,-21.3,0.0,0.0,False
00ee68308b45bc5e2660cd833c3f81cc,134,23833.51,SP,24.534477611940297,4.323308270676692,0.1044776119402985,134,0.08955223880597019,-9.984402985074627,8.955223880597018,10.44776119402985,True
00fc707aaaad2d31347cf883cd2dfe10,102,15292.97,PR,22.79088235294118,4.079207920792079,0.1568627450980392,102,0.0490196078431373,-14.69156862745098,4.90196078431373,15.686274509803921,True
010543a62bd80aa422851e79a3bc7540,2,1447.95,SP,15.975000000000001,4.5,0.0,2,0.0,-7.755,0.0,0.0,False
010da0602d7774602cd1b3f5fb7b709e,1,1079.75,SP,230.25,1.0,1.0,1,0.0,-9.11,0.0,100.0,False
011b0eaba87386a2ae96a7d32bb531d1,1,129.16,SP,29.18,4.0,0.0,1,0.0,-29.52,0.0,0.0,False
01266d4c46afa519678d16a8b683d325,3,137.48,PR,15.743333333333334,5.0,0.0,3,0.0,-8.6,0.0,0.0,False
013900e863eace745d3ec7614cab5b1a,23,2089.37,PR,20.420434782608698,4.695652173913044,0.043478260869565216,23,0.0,-14.726086956521739,0.0,4.3478260869565215,False
014c0679dd340a0e338872e7ec85666a,14,7686.31,MG,44.87928571428571,3.857142857142857,0.14285714285714285,14,0.1428571428571429,-10.453571428571427,14.28571428571429,14.285714285714285,False
014d9a685fd57276679edd00e07089e5,11,1152.06,PR,20.483636363636364,3.727272727272727,0.18181818181818182,11,0.0,-12.253636363636362,0.0,18.181818181818183,False
0176f73cc1195f367f7b32db1e5b3aa8,37,6025.97,SP,34.969459459459465,4.162162162162162,0.13513513513513514,36,0.11111111111111116,-8.14,11.111111111111116,13.513513513513514,True
01bcc9d254a0143f0ce9791b960b2a47,11,1798.87,GO,25.241818181818186,4.4,0.0,10,0.0,-17.622999999999998,0.0,0.0,False
01c97ebb5cdac52891c0ed1c37ba0012,9,756.0,SP,19.833333333333332,4.222222222222222,0.1111111111111111,9,0.0,-7.472222222222222,0.0,11.11111111111111,False
01cf7e3d21494c41fb86034f2e714fa1,61,11738.18,PR,32.93147540983607,4.15,0.11475409836065574,59,0.05084745762711862,-14.492881355932203,5.0847457627118615,11.475409836065573,True
01ed254b9ff8407dfb9d99ba1e17d923,5,1533.71,SP,13.544,5.0,0.0,5,0.0,-16.234,0.0,0.0,False
01fd077212124329bac32490e8ef80d9,30,1764.1100000000001,SP,18.637,4.233333333333333,0.13333333333333333,30,0.033333333333333326,-10.385333333333334,3.3333333333333326,13.333333333333334,True
01fdefa7697d26ad920e9e0346d4bd1b,129,17735.13,PR,21.501550387596897,4.3515625,0.06201550387596899,128,0.0625,-13.0053125,6.25,6.2015503875969,True
0241d4d5d36f10f80c644447315af0bd,233,38403.01,PR,29.561931330472103,4.405172413793103,0.09012875536480687,233,0.06008583690987124,-12.129871244635194,6.008583690987123,9.012875536480687,True
0249d282d911d23cb8b869ab49c99f53,10,489.49,SP,11.799,4.5,0.1,10,0.19999999999999996,-6.2620000000000005,19.999999999999996,10.0,False
024b564ae893ce8e9bfa02c10a401ece,2,918.4000000000001,SP,106.0,4.5,0.0,2,0.0,-36.504999999999995,0.0,0.0,False
028872bfa080090a9d0abd4f1af168f8,1,117.87,MG,47.37,5.0,0.0,1,0.0,-14.14,0.0,0.0,False
02a2272692e13558373c66db98f05e2e,2,93.85,RJ,19.435000000000002,3.0,0.5,0,,,,50.0,False
02b72cdeb9cfcc429f1af6f4e3f3b737,4,748.6400000000001,SP,56.4975,4.75,0.0,4,0.0,-8.285,0.0,0.0,False
02c988090b766852e088c69d7fb3b551,13,1836.95,SP,16.792307692307695,4.583333333333333,0.07692307692307693,12,0.0,-10.409166666666666,0.0,7.6923076923076925,False
02d35243ea2e497335cd0f076b45675d,12,5785.389999999999,RN,41.615833333333335,2.6666666666666665,0.4166666666666667,12,0.41666666666666663,-2.373333333333333,41.666666666666664,41.66666666666667,False
02dcd3e8e25bee036e32512bcf175493,14,1804.07,MG,22.297857142857143,3.857142857142857,0.2857142857142857,13,0.3076923076923077,-5.604615384615386,30.76923076923077,28.57142857142857,False
02ecc2a19303f05e59ce133fd923fff7,21,5852.32,SP,23.387142857142855,4.619047619047619,0.047619047619047616,21,0.0,-14.193809523809524,0.0,4.761904761904762,False
02f5837340d7eb4f653d676c7256523a,30,4463.88,PR,19.361,4.833333333333333,0.03333333333333333,30,0.033333333333333326,-16.665333333333333,3.3333333333333326,3.3333333333333335,True
02f623a8eb246f3c5f7c2f96462654e6,44,7207.63,SP,18.855227272727273,4.558139534883721,0.045454545454545456,44,0.09090909090909094,-9.967954545454546,9.090909090909093,4.545454545454546,True
0307f7565ff85b299b6e5ef162b1b1a9,7,5003.57,SP,39.25285714285714,3.142857142857143,0.42857142857142855,6,0.0,-16.086666666666666,0.0,42.857142857142854,False
034b9387752bfa309f350a70cd45ffa3,8,240.26,SC,18.0325,4.5,0.0,8,0.0,-14.65125,0.0,0.0,False
038b75b729c8a9a04b0d07cba7eabe86,2,557.8499999999999,SP,45.425,3.5,0.0,2,0.5,-0.7999999999999998,50.0,0.0,False
039b29ff3b3473435d0cd59040575de9,9,215.55,SP,11.183333333333334,4.444444444444445,0.0,9,0.0,-9.96111111111111,0.0,0.0,False
039e6ad9dae79614493083e241147386,5,13273.42,SP,69.684,4.0,0.2,5,0.19999999999999996,-11.414,19.999999999999996,20.0,False
03a2a6dcbe45d639c4dc2a0d24769c40,9,1250.66,SP,19.13888888888889,4.111111111111111,0.1111111111111111,9,0.11111111111111116,-11.993333333333332,11.111111111111116,11.11111111111111,False
03bd479e1d9484cdb14104d3023f7321,2,276.53000000000003,MG,18.365000000000002,5.0,0.0,2,0.5,-5.699999999999999,50.0,0.0,False
0417b067eeab773d2f7061a726dc477f,13,2501.75,SC,49.42846153846154,3.923076923076923,0.23076923076923078,13,0.3076923076923077,-3.1938461538461542,30.76923076923077,23.076923076923077,False
042573af89b6d931f672efaf789d8358,3,478.57000000000005,SP,21.69666666666667,3.6666666666666665,0.3333333333333333,3,0.33333333333333337,-0.39000000000000057,33.333333333333336,33.33333333333333,False
04308b1ee57b6625f47df1d56f00eedf,94,63184.99,SC,32.49351063829787,3.882978723404255,0.2127659574468085,92,0.11956521739130432,-10.88195652173913,11.956521739130432,21.27659574468085,True
0432ead42b6c8a0bdf68154add917fdf,84,9167.19,SP,14.642738095238096,4.4523809523809526,0.09523809523809523,81,0.03703703703703709,-12.30111111111111,3.703703703703709,9.523809523809524,True
044668ccd5316b12a7cf0d54a156e3e9,3,191.35,SP,17.849999999999998,5.0,0.0,3,0.0,-29.76,0.0,0.0,False
04843805947f0fc584fc1969b6e50fe7,1,1474.76,RS,74.76,5.0,0.0,1,1.0,0.66,100.0,0.0,False
048c2757535328e0d7dac690ad3c0aae,51,10551.06,SP,25.221176470588233,4.18,0.1568627450980392,50,0.14,-9.286800000000001,14.000000000000002,15.686274509803921,True
04aa0a1c5ce6b222003403a3e11c3cc0,11,6339.51,SP,74.68272727272728,4.090909090909091,0.18181818181818182,11,0.18181818181818177,-11.008181818181818,18.181818181818176,18.181818181818183,False
04aba03279157f6d4e0fe8ccaf21963c,16,2922.33,RJ,21.651875,4.3125,0.125,15,0.06666666666666665,-13.255333333333335,6.666666666666665,12.5,False
04e38a233f726ef161074ab1c9b0399a,23,1811.27,SP,19.959565217391305,3.652173913043478,0.21739130434782608,19,0.1578947368421053,-4.95,15.789473684210531,21.73913043478261,False
04ee0ec01589969663ba5967c0e0bdc0,1,314.32,RS,24.83,5.0,0.0,1,0.0,-12.45,0.0,0.0,False
04fdea0c111866e6cf812f1570d6b5bd,10,1261.95,SP,20.695,3.2,0.3,8,0.125,-9.533750000000001,12.5,30.0,False
0509040ea3fe50071181bbc359eb7738,89,5183.1,MG,16.2376404494382,4.482758620689655,0.011235955056179775,87,0.06896551724137934,-9.960114942528735,6.896551724137934,1.1235955056179776,True
052577151711aec5c744fe12e66db3e1,4,2970.42,SC,55.605,2.25,0.75,1,0.0,-11.19,0.0,75.0,False
054694fa03fe82cec4b7551487331d74,21,10703.75,SP,34.31666666666666,3.4761904761904763,0.2857142857142857,20,0.30000000000000004,-0.3099999999999997,30.000000000000004,28.57142857142857,False
056b4ada5bbc2c50cc7842547dda6b51,65,13639.41,RJ,20.092615384615385,4.171875,0.13846153846153847,64,0.109375,-11.70890625,10.9375,13.846153846153847,True
0570350b23eda5444f8d1d9544932058,6,751.76,SP,20.81,5.0,0.0,6,0.0,-13.945,0.0,0.0,False
05730013efda596306417c3b09302475,4,1168.67,SC,54.167500000000004,5.0,0.0,4,0.0,-10.73,0.0,0.0,False
058cb5aeb36d7c0fcae20fc85d5e0a59,12,2107.42,RJ,64.95166666666667,3.5833333333333335,0.25,11,0.09090909090909094,-10.311818181818182,9.090909090909093,25.0,False
058fd0aa2bfdb2274e05e1ae971dabb6,61,8620.45,SP,14.748360655737704,4.377049180327869,0.09836065573770492,60,0.06666666666666665,-11.246,6.666666666666665,9.836065573770492,True
05a48cc8859962767935ab9087417fbb,1,59.39,SP,16.49,5.0,0.0,1,0.0,-17.22,0.0,0.0,False
05a940b4ecae36cadfd8e93bd9c43257,10,1148.94,GO,19.694,3.9,0.2,9,0.0,-14.193333333333333,0.0,20.0,False
05aebce0b5c8f0d41b29b686f2d05fd3,2,120.88,SP,22.945,5.0,0.0,2,0.5,-1.82,50.0,0.0,False
05ca864204d09595ae591b93ea9cf93d,1,188.42000000000002,SP,8.52,5.0,0.0,1,1.0,0.56,100.0,0.0,False
05d2173d43ea568aa0540eba70d2ca76,62,7438.93,MG,27.085,4.183333333333334,0.11290322580645161,62,0.06451612903225812,-10.928870967741936,6.451612903225811,11.29032258064516,True
05e107217c7266362fd44b75b2cd4cc4,5,275.39,SP,16.401999999999997,4.2,0.0,5,0.4,-5.202,40.0,0.0,False
05f51e13da97139648b8125c31e5f51b,60,15788.3,MG,33.654833333333336,4.066666666666666,0.18333333333333332,57,0.1578947368421053,-9.064035087719297,15.789473684210531,18.333333333333332,True
05feb94f19d094d4b0f9281f0b1d4c99,6,10050.04,SP,116.17333333333333,4.5,0.0,6,0.0,-12.475,0.0,0.0,False
05ff92fedb5be47920fea08e501238b9,59,23808.17,RS,30.769322033898305,4.237288135593221,0.06779661016949153,57,0.052631578947368474,-17.092280701754387,5.263157894736848,6.779661016949152,True
062c325cd6a2b87845fab56b4ec2eeae,2,157.08,SP,11.93,5.0,0.0,2,0.0,-8.81,0.0,0.0,False
062ce95fa2ad4dfaedfc79260130565f,53,8604.48,RS,22.137358490566037,4.037735849056604,0.11320754716981132,52,0.038461538461538436,-12.711730769230769,3.8461538461538436,11.320754716981133,True
06532f10282704ef4c69168b914b77be,8,10918.74,PR,87.28,4.25,0.125,7,0.0,-12.24,0.0,12.5,False
06579cb253ecd5a3a12a9e6eb6bf8f47,61,6145.27,SP,24.37655737704918,4.114754098360656,0.14754098360655737,60,0.1333333333333333,-9.244499999999999,13.33333333333333,14.754098360655737,True
066a6914e1ebf3ea95a216c73a986b91,67,11164.43,PR,25.599104477611938,4.121212121212121,0.1044776119402985,65,0.03076923076923077,-16.372307692307693,3.076923076923077,10.44776119402985,True
0691148aee60ca47977c187804f935ae,47,7841.349999999999,PR,35.38595744680851,4.170212765957447,0.14893617021276595,47,0.021276595744680882,-13.127872340425531,2.127659574468088,14.893617021276595,True
0692610d8abe24f287e9fae90ea0bbee,4,205.72,SP,7.9325,4.0,0.0,4,0.25,-5.4375,25.0,0.0,False
06a2c3af7b3aee5d69171b0e14f0ee87,391,48454.36,MA,30.978005115089513,3.994832041343669,0.1636828644501279,388,0.2319587628865979,-10.614097938144331,23.19587628865979,16.36828644501279,True
06bb3a2fe5e7b7a845b13e8fb91bd944,17,1862.33,MG,19.18470588235294,4.588235294117647,0.0,17,0.0,-13.076470588235296,0.0,0.0,False
06df0c10d34e459d9672bc77388742eb,26,9595.77,PR,20.221923076923076,4.346153846153846,0.07692307692307693,26,0.11538461538461542,-12.782307692307691,11.538461538461542,7.6923076923076925,False
06e5eefc71ec47ae763c5c6f8db7064f,92,24673.05,RS,24.180434782608696,3.922222222222222,0.15217391304347827,90,0.022222222222222254,-15.983666666666666,2.2222222222222254,15.217391304347828,True
07017df32dc5f2f1d2801e579548d620,8,1128.24,PB,22.71875,4.0,0.25,8,0.0,-23.896250000000002,0.0,25.0,False
070d165398b553f3b4b851c216b8a358,31,4357.61,SP,31.791612903225804,3.3225806451612905,0.3548387096774194,30,0.16666666666666663,-7.372,16.666666666666664,35.483870967741936,True
0725b8c0f3f906e58f70cbe76b7c748c,16,2802.49,SP,40.556875,3.5625,0.3125,15,0.4,-9.918,40.0,31.25,False
0743a0239d764b9a0f959a57d07e36ab,4,403.21999999999997,SP,16.565,4.75,0.0,4,0.0,-6.3275,0.0,0.0,False
0747d5bb69f0586cc869d8af4c50f93e,14,555.49,RJ,14.920714285714286,3.357142857142857,0.35714285714285715,12,0.08333333333333337,-15.082500000000001,8.333333333333337,35.714285714285715,False
0761743cbffb25d7148189e9f1a5f03a,3,327.4,SP,28.733333333333334,4.666666666666667,0.0,3,0.0,-8.893333333333333,0.0,0.0,False
077c5fae4bea9500e3737b16f71b9d3a,4,177.24,SP,17.61,4.5,0.0,4,0.0,-7.045,0.0,0.0,False
0791d9fc1e30678ecf03d3e55fa108d3,5,1028.99,MG,37.398,4.0,0.2,5,0.0,-15.642000000000001,0.0,20.0,False
079d295dcbf06ee8bb1b65ba964eb2b6,5,540.09,SP,38.158,4.6,0.0,5,0.0,-10.586,0.0,0.0,False
07a9bc7f61396b658ddf3ac534efe44c,1,135.49,SP,15.59,3.0,0.0,1,0.0,-4.52,0.0,0.0,False
07bf9669d84d1f11be443a9dd938f698,18,2422.22,SP,35.90111111111111,3.7222222222222223,0.2777777777777778,18,0.0,-17.42833333333333,0.0,27.77777777777778,False
07d75e33f2750d97d467fb57e4dfdd8a,2,759.59,SP,18.595,2.5,0.5,2,0.0,-10.805,0.0,50.0,False
07de60b03d150fb3ea09eab5da5e4c8b,9,937.7500000000001,SP,19.86111111111111,4.333333333333333,0.1111111111111111,9,0.11111111111111116,-11.927777777777777,11.111111111111116,11.11111111111111,False
07e8e8fc5222bb358e6f259da3197074,2,74.86,SP,11.53,4.0,0.0,2,0.0,-5.765,0.0,0.0,False
080102cd0a76b09e0dcf55fcacc60e05,124,8000.85,MG,17.977177419354838,4.475806451612903,0.04838709677419355,122,0.040983606557377095,-11.111803278688525,4.098360655737709,4.838709677419355,True
080199a181c46c657dc5aa235411be3b,79,15544.880000000001,SP,13.173164556962027,4.615384615384615,0.012658227848101266,79,0.025316455696202556,-8.893164556962025,2.5316455696202556,1.2658227848101267,True
08061dc0fc165ed41288cc7acde738ee,4,182.22,SP,14.605,4.5,0.0,4,0.25,-0.4674999999999998,25.0,0.0,False
08084d990eb3f53af056ccbc1730c8a7,11,546.9300000000001,SP,18.502727272727274,4.4,0.0,11,0.0,-14.426363636363636,0.0,0.0,False
081acf3de680d554796c9cf041be7bc2,4,1945.44,MG,67.08500000000001,3.25,0.25,4,0.25,-13.2425,25.0,25.0,False
082e0bf4cb865a6533b1e8e498cc0255,11,3064.33,SP,90.09363636363638,3.272727272727273,0.36363636363636365,11,0.18181818181818177,-13.883636363636363,18.181818181818176,36.36363636363637,False
085f6f7e049c996695fb2074fe38d45e,6,435.96000000000004,SP,21.76,4.0,0.16666666666666666,6,0.0,-13.021666666666667,0.0,16.666666666666664,False
08633c14ef2db992c11f840f04fad4cd,73,9091.69,SP,19.74232876712329,4.383561643835616,0.0684931506849315,73,0.06849315068493156,-9.846712328767124,6.849315068493156,6.8493150684931505,True
0873d9f8f36123f8d910f4760e788cfb,6,7564.81,SP,36.90333333333333,3.1666666666666665,0.3333333333333333,6,0.5,-7.168333333333333,50.0,33.33333333333333,False
0885aaf116795758dfeb5f1032487bcd,26,3057.34,SP,19.39423076923077,4.384615384615385,0.07692307692307693,25,0.040000000000000036,-10.6276,4.0000000000000036,7.6923076923076925,False
0887a9f087bcd5d9f6642b52f897fc6c,12,1862.35,SP,18.3625,4.416666666666667,0.0,12,0.08333333333333337,-11.863333333333335,8.333333333333337,0.0,False
08ad4ac1388e4420ca531c3edfc46198,6,347.91999999999996,SP,17.883333333333333,2.8333333333333335,0.5,6,0.0,-9.876666666666667,0.0,50.0,False
08cdbae123ff67ca4e36d9d641ce0119,4,4195.46,MG,274.1175,3.25,0.5,4,0.5,1.8150000000000004,50.0,50.0,False
08d0949a9a17c027262db1f3c450c26c,11,536.23,PR,20.584545454545456,3.909090909090909,0.18181818181818182,11,0.0,-11.084545454545456,0.0,18.181818181818183,False
08d1c9478fb0d7d7fcac9c0da4e82fc7,1,605.5699999999999,MG,67.57,5.0,0.0,1,0.0,-12.25,0.0,0.0,False
08d2d642cf72b622b14dde1d2f5eb2f5,17,1235.26,SP,18.89764705882353,4.3125,0.0,16,0.1875,-10.86125,18.75,0.0,False
08f5819815f3d06545011850bd70f0a8,3,522.83,SP,23.61,4.666666666666667,0.0,3,0.0,-14.613333333333335,0.0,0.0,False
091065b789659bc3cd9af9cb3a6253ff,2,1444.37,RS,42.685,3.5,0.5,2,0.0,-10.105,0.0,50.0,False
0936e1837d0c79253456bbb2ffaaef10,1,70.02,SP,31.12,5.0,0.0,1,0.0,-11.71,0.0,0.0,False
093805f8f2aeb63881444571e1f48f30,22,1559.73,SP,15.633636363636363,4.181818181818182,0.13636363636363635,22,0.045454545454545414,-9.49,4.545454545454541,13.636363636363635,False
094ced053e257ae8cae57205592d6712,19,2122.26,SP,26.32421052631579,4.052631578947368,0.15789473684210525,19,0.0,-14.947894736842105,0.0,15.789473684210526,False
0951a6e282947e09cd47969f4ed0b47f,7,580.32,SP,12.574285714285713,4.857142857142857,0.0,7,0.0,-7.328571428571428,0.0,0.0,False
09883d9ab71c8fe8a9bfc7fc3075b07e,5,406.17,SP,15.334,3.4,0.4,4,0.25,-4.4875,25.0,40.0,False
099095b050cfe8eb1ddff5317587e96e,17,5909.150000000001,SP,42.07764705882352,3.235294117647059,0.4117647058823529,16,0.1875,-8.9825,18.75,41.17647058823529,False
09bad886111255c5b5030314fc7f1a4a,5,560.36,SP,14.572,5.0,0.0,5,0.0,-3.646,0.0,0.0,False
09f952a5f58d2285b0372551ae8f9b01,48,13871.970000000001,SP,34.697916666666664,3.8958333333333335,0.16666666666666666,48,0.0625,-10.682083333333333,6.25,16.666666666666664,True
0a198e95d32b1be2da9424c962a6ebfa,1,86.66999999999999,MG,16.68,5.0,0.0,1,0.0,-3.45,0.0,0.0,False
0a82f5fb06a4fe4ac2cf7cb412ec71b8,2,484.8,SP,11.399999999999999,5.0,0.0,2,0.0,-9.19,0.0,0.0,False
0a85ebe4e328db81ac9109781205e2f7,11,712.46,SP,11.314545454545454,4.636363636363637,0.0,11,0.09090909090909094,-7.414545454545455,9.090909090909093,0.0,False
0aa124728afc1131dff5655f4c6f487b,2,958.78,MG,53.93,1.0,1.0,0,,,,100.0,False
0aa2205ca24f113f4658a5c536667426,4,988.1,SP,43.120000000000005,4.0,0.25,4,0.0,-10.5425,0.0,25.0,False
0ac4201fda2c68ebc0e47cb9423cf3c9,13,1910.8700000000001,SP,17.99923076923077,4.230769230769231,0.15384615384615385,13,0.07692307692307687,-11.526153846153846,7.692307692307687,15.384615384615385,False
0ad80de75c811326389cfb1daba7d45e,6,1564.72,RJ,19.220000000000002,5.0,0.0,6,0.0,-11.758333333333333,0.0,0.0,False
0adac9fbd9a2b63cccaac4f8756c1ca8,109,18763.24,SP,23.041284403669724,4.064814814814815,0.12844036697247707,105,0.06666666666666665,-10.287714285714285,6.666666666666665,12.844036697247708,True
0ade5cc4a305ed7093a23f68ca47519c,2,201.26999999999998,PR,21.195,5.0,0.0,2,0.0,-20.134999999999998,0.0,0.0,False
0aea4c6ae1505b3228ddf3dd7822ee5b,8,1579.66,SP,18.96875,3.875,0.125,8,0.25,-5.942500000000001,25.0,12.5,False
0af2ab31141893d26aca5a404a537dab,1,74.51,SP,15.51,5.0,0.0,1,0.0,-5.25,0.0,0.0,False
0af977692321d895349eded183341d28,2,277.22,SP,9.735,4.5,0.0,2,0.0,-7.56,0.0,0.0,False
0afccdb8a34ee5c79f7c06faf2b4d56e,25,1613.78,MG,15.531199999999998,4.041666666666667,0.12,24,0.08333333333333337,-9.689166666666667,8.333333333333337,12.0,False
0b09101900100c0e9d312861fad5a1b9,1,206.65,SP,18.0,4.0,0.0,1,0.0,-60.84,0.0,0.0,False
0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,1550.6399999999999,SP,44.626666666666665,4.666666666666667,0.0,3,0.0,-17.14,0.0,0.0,False
0b18d63d0cd1d723567903fd34a07df2,9,1944.03,SP,29.543333333333333,4.777777777777778,0.0,9,0.0,-15.297777777777778,0.0,0.0,False
0b1ca3ef18a63d7eb0c8897fa0849c08,1,62.87,SP,7.87,5.0,0.0,1,0.0,-5.28,0.0,0.0,False
0b35c634521043bf4b47e21547b99ab5,48,15259.94,PR,30.901875,3.425531914893617,0.3333333333333333,47,0.17021276595744683,-11.836595744680853,17.021276595744684,33.33333333333333,True
0b36063d5818f81ccb94b54adfaebbf5,1,783.0,SC,18.0,5.0,0.0,1,0.0,-20.55,0.0,0.0,False
0b3f27369a4d8df98f7eb91077e438ac,2,171.39000000000001,SP,12.44,4.0,0.0,2,0.0,-9.135,0.0,0.0,False
0b46f784306be7200ca1700aa55d819f,1,30.86,MG,10.96,5.0,0.0,1,0.0,-14.4,0.0,0.0,False
0b64bcdb0784abc139af04077d49a20e,4,205.81,RS,17.052500000000002,4.75,0.0,4,0.0,-17.2175,0.0,0.0,False
0b90b6df587eb83608a64ea8b390cf07,162,32353.5,PR,22.550555555555555,4.037267080745342,0.16666666666666666,161,0.037267080745341574,-17.62913043478261,3.7267080745341574,16.666666666666664,True
0bae85eb84b9fb3bd773911e89288d54,131,10001.1,SP,21.056946564885497,4.297709923664122,0.06870229007633588,130,0.007692307692307665,-14.158,0.7692307692307665,6.870229007633588,True
0bb27263628258b8111a0262769fa9db,1,33.16,SP,10.96,5.0,0.0,1,0.0,-16.59,0.0,0.0,False
0bb738e4d789e63e2267697c42d35a2d,30,3030.6400000000003,SP,21.411333333333335,4.6,0.0,28,0.0357142857142857,-13.266428571428571,3.57142857142857,0.0,True
0be8ff43f22e456b4e0371b2245e4d01,160,14598.67,SP,16.333625,3.95625,0.19375,155,0.06451612903225812,-10.967354838709678,6.451612903225811,19.375,True
0bebbb2cea103a4a020c95d43fd7d754,9,1514.3400000000001,SP,16.348888888888887,4.888888888888889,0.0,9,0.0,-9.714444444444446,0.0,0.0,False
0bf0150d5b9d60d9cd2906003332f085,39,6872.34,SP,28.14717948717949,3.789473684210526,0.20512820512820512,39,0.20512820512820518,-6.142307692307693,20.512820512820518,20.51282051282051,True
0bfd0b434243adc5c2e1aa6baf19c6aa,5,406.04,RJ,11.748,4.0,0.0,5,0.0,-21.734,0.0,0.0,False
0c7533c71df861ec58ad7ff999ed0e8d,60,3920.91,SP,15.245166666666668,4.2,0.13333333333333333,60,0.050000000000000044,-9.309666666666667,5.000000000000004,13.333333333333334,True
0c7f30ae9b147eca07affbef92832a6a,5,567.11,PR,17.522,5.0,0.0,5,0.0,-16.198,0.0,0.0,False
0c8380b62e38e8a1e6adbeba7eb9688c,177,21294.73,MG,22.616101694915255,4.074285714285714,0.12994350282485875,175,0.05714285714285716,-10.940914285714285,5.714285714285716,12.994350282485875,True
0cab2da43793a6f3c5ed8514c5f54627,3,366.90000000000003,PR,19.066666666666666,5.0,0.0,3,0.0,-20.47,0.0,0.0,False
0cbcee27c791afa0cdcb08587a2013a8,39,6141.3099999999995,MG,20.952820512820512,3.8461538461538463,0.1794871794871795,37,0.10526315789473684,-14.655263157894737,10.526315789473683,17.94871794871795,True
0d33a55da925bbf1ff02af5f6059fc7f,20,834.23,SP,16.9465,4.4,0.1,20,0.050000000000000044,-9.815999999999999,5.000000000000004,10.0,False
0d4c8269e7f0401201794deef160edd6,3,892.03,SP,33.13,3.6666666666666665,0.3333333333333333,3,0.0,-5.1066666666666665,0.0,33.33333333333333,False
0d83f8e03188682112cc0d93523705cc,4,820.57,RS,31.0775,3.75,0.25,4,0.25,-10.274999999999999,25.0,25.0,False
0d85bbda9889ce1f7e63778d24f346eb,51,6469.7,MG,31.852941176470587,4.2,0.11764705882352941,51,0.11764705882352944,-10.916666666666666,11.764705882352944,11.76470588235294,True
0daf5180aa44356f60f8effa533b55a2,2,183.63,GO,19.415,5.0,0.0,2,0.5,-4.92,50.0,0.0,False
0db783cfcd3b73998abc6e10e59a102f,131,11059.07,SP,15.433358778625953,4.2,0.1297709923664122,131,0.03816793893129766,-12.482290076335879,3.8167938931297662,12.977099236641221,True
0dd184061fb0eaa7ca37932c68ab91c5,159,23994.23,SP,33.78245283018868,4.044303797468355,0.1320754716981132,159,0.11949685534591192,-9.656603773584907,11.949685534591193,13.20754716981132,True
0ddefe3c7a032b91f4e25b9c3a08fca1,9,552.9,SP,16.666666666666668,4.555555555555555,0.0,9,0.0,-8.364444444444445,0.0,0.0,False
0df3984f9dfb3d49ac6366acbd3bbb85,86,11522.91,MG,17.70267441860465,4.383720930232558,0.09302325581395349,85,0.0117647058823529,-14.008117647058825,1.17647058823529,9.30232558139535,True
0dfbed20065e425d2eaefb101f9816c0,3,133.6,SP,16.416666666666668,2.6666666666666665,0.6666666666666666,3,0.33333333333333337,-1.3033333333333335,33.333333333333336,66.66666666666666,False
0e44d110fa6a54e121cb2c095a77762f,6,293.38,SP,11.676666666666668,4.333333333333333,0.16666666666666666,6,0.16666666666666663,-6.673333333333333,16.666666666666664,16.666666666666664,False
0e72c1a751b496722a6cb1f10653b62a,3,192.10000000000002,SP,17.1,4.666666666666667,0.0,3,0.0,-11.696666666666667,0.0,0.0,False
0e982cff76cc0579f632cea8a0e38c9d,6,1434.28,SC,27.386666666666667,4.166666666666667,0.16666666666666666,5,0.0,-12.216,0.0,16.666666666666664,False
0ea22c1cfbdc755f86b9b54b39c16043,228,14925.55,MG,19.254692982456138,4.444444444444445,0.05263157894736842,225,0.01777777777777778,-16.134044444444445,1.7777777777777781,5.263157894736842,True
